speaker	task	time_stamp	gram_cat	context_cat	context_start_lg	context_specific	duration_ms	percentage	f1	f2	f3
BESF_09	C	538.9781178	D	CS	E	CS_EES	137.306589	0	834.0707033	1866.311763	2758.373073
BESF_09	C	538.9781178	D	CS	E	CS_EES	137.306589	5	828.9918431	1866.376872	2766.880741
BESF_09	C	538.9781178	D	CS	E	CS_EES	137.306589	10	780.0222697	1867.004641	2848.910343
BESF_09	C	538.9781178	D	CS	E	CS_EES	137.306589	15	731.0526963	1867.632409	2930.939944
BESF_09	C	538.9781178	D	CS	E	CS_EES	137.306589	20	682.0831229	1868.260178	3012.969546
BESF_09	C	538.9781178	D	CS	E	CS_EES	137.306589	25	651.0389863	1901.119516	3059.184457
BESF_09	C	538.9781178	D	CS	E	CS_EES	137.306589	30	640.8498568	1971.478059	3063.73145
BESF_09	C	538.9781178	D	CS	E	CS_EES	137.306589	35	630.6607273	2041.836601	3068.278443
BESF_09	C	538.9781178	D	CS	E	CS_EES	137.306589	40	620.4715979	2112.195143	3072.825437
BESF_09	C	538.9781178	D	CS	E	CS_EES	137.306589	45	609.9123531	2222.792952	3073.308019
BESF_09	C	538.9781178	D	CS	E	CS_EES	137.306589	50	599.2722722	2342.179351	3072.9029
BESF_09	C	538.9781178	D	CS	E	CS_EES	137.306589	55	588.6321912	2461.56575	3072.497781
BESF_09	C	538.9781178	D	CS	E	CS_EES	137.306589	60	574.3475573	2571.58717	3065.99137
BESF_09	C	538.9781178	D	CS	E	CS_EES	137.306589	65	543.3760453	2638.730283	3031.549703
BESF_09	C	538.9781178	D	CS	E	CS_EES	137.306589	70	512.4045332	2705.873395	2997.108037
BESF_09	C	538.9781178	D	CS	E	CS_EES	137.306589	75	481.4330212	2773.016508	2962.66637
BESF_09	C	538.9781178	D	CS	E	CS_EES	137.306589	80	451.8837785	2799.739546	2994.69495
BESF_09	C	538.9781178	D	CS	E	CS_EES	137.306589	85	423.5570144	2791.720449	3083.856484
BESF_09	C	538.9781178	D	CS	E	CS_EES	137.306589	90	395.2302503	2783.701351	3173.018019
BESF_09	C	538.9781178	D	CS	E	CS_EES	137.306589	95	366.9034862	2775.682254	3262.179553
BESF_09	C	538.9781178	D	CS	E	CS_EES	137.306589	100	363.9655869	2774.850556	3271.426907
BESF_09	C	679.0115223	D	CS	E	CS_EES	170.5270416	0	506.6152527	1383.450323	3153.907939
BESF_09	C	679.0115223	D	CS	E	CS_EES	170.5270416	5	506.6152527	1383.450323	3153.907939
BESF_09	C	679.0115223	D	CS	E	CS_EES	170.5270416	10	540.5111765	1468.778735	3140.351909
BESF_09	C	679.0115223	D	CS	E	CS_EES	170.5270416	15	583.0801522	1575.940385	3123.327258
BESF_09	C	679.0115223	D	CS	E	CS_EES	170.5270416	20	625.6491279	1683.102034	3106.302606
BESF_09	C	679.0115223	D	CS	E	CS_EES	170.5270416	25	627.7210347	1759.837297	3087.478826
BESF_09	C	679.0115223	D	CS	E	CS_EES	170.5270416	30	623.4277629	1831.790252	3068.372267
BESF_09	C	679.0115223	D	CS	E	CS_EES	170.5270416	35	619.134491	1903.743208	3049.265707
BESF_09	C	679.0115223	D	CS	E	CS_EES	170.5270416	40	607.8229036	1980.452834	3022.702996
BESF_09	C	679.0115223	D	CS	E	CS_EES	170.5270416	45	595.9999474	2057.50904	2995.597015
BESF_09	C	679.0115223	D	CS	E	CS_EES	170.5270416	50	584.1769911	2134.565246	2968.491033
BESF_09	C	679.0115223	D	CS	E	CS_EES	170.5270416	55	567.1285455	2237.108254	2977.479152
BESF_09	C	679.0115223	D	CS	E	CS_EES	170.5270416	60	550.0800999	2339.651263	2986.46727
BESF_09	C	679.0115223	D	CS	E	CS_EES	170.5270416	65	532.0736275	2439.430804	2995.14485
BESF_09	C	679.0115223	D	CS	E	CS_EES	170.5270416	70	500.9186539	2501.282951	2999.560422
BESF_09	C	679.0115223	D	CS	E	CS_EES	170.5270416	75	469.7636804	2563.135099	3003.975994
BESF_09	C	679.0115223	D	CS	E	CS_EES	170.5270416	80	439.6603166	2620.39263	3007.267875
BESF_09	C	679.0115223	D	CS	E	CS_EES	170.5270416	85	416.2475922	2648.417918	3003.41052
BESF_09	C	679.0115223	D	CS	E	CS_EES	170.5270416	90	392.8348677	2676.443206	2999.553165
BESF_09	C	679.0115223	D	CS	E	CS_EES	170.5270416	95	374.1922786	2698.75859	2996.481712
BESF_09	C	679.0115223	D	CS	E	CS_EES	170.5270416	100	374.1922786	2698.75859	2996.481712
BESF_09	C	679.5845048	D	CS	E	CS_EES	69.43829638	0	591.7889691	1822.283592	3089.084389
BESF_09	C	679.5845048	D	CS	E	CS_EES	69.43829638	5	591.7889691	1822.283592	3089.084389
BESF_09	C	679.5845048	D	CS	E	CS_EES	69.43829638	10	591.7889691	1822.283592	3089.084389
BESF_09	C	679.5845048	D	CS	E	CS_EES	69.43829638	15	590.8898656	1835.927964	3090.034806
BESF_09	C	679.5845048	D	CS	E	CS_EES	69.43829638	20	586.4086317	1903.933062	3094.77179
BESF_09	C	679.5845048	D	CS	E	CS_EES	69.43829638	25	581.9273978	1971.93816	3099.508775
BESF_09	C	679.5845048	D	CS	E	CS_EES	69.43829638	30	577.4461639	2039.943258	3104.24576
BESF_09	C	679.5845048	D	CS	E	CS_EES	69.43829638	35	572.96493	2107.948355	3108.982744
BESF_09	C	679.5845048	D	CS	E	CS_EES	69.43829638	40	568.4836961	2175.953453	3113.719729
BESF_09	C	679.5845048	D	CS	E	CS_EES	69.43829638	45	564.0024622	2243.958551	3118.456714
BESF_09	C	679.5845048	D	CS	E	CS_EES	69.43829638	50	559.5212283	2311.963649	3123.193698
BESF_09	C	679.5845048	D	CS	E	CS_EES	69.43829638	55	544.4582912	2337.035399	3079.298915
BESF_09	C	679.5845048	D	CS	E	CS_EES	69.43829638	60	529.3953541	2362.107149	3035.404132
BESF_09	C	679.5845048	D	CS	E	CS_EES	69.43829638	65	514.332417	2387.178899	2991.509349
BESF_09	C	679.5845048	D	CS	E	CS_EES	69.43829638	70	499.2694799	2412.250649	2947.614566
BESF_09	C	679.5845048	D	CS	E	CS_EES	69.43829638	75	484.2065428	2437.322399	2903.719783
BESF_09	C	679.5845048	D	CS	E	CS_EES	69.43829638	80	469.1436057	2462.394149	2859.825
BESF_09	C	679.5845048	D	CS	E	CS_EES	69.43829638	85	454.0806686	2487.465899	2815.930217
BESF_09	C	679.5845048	D	CS	E	CS_EES	69.43829638	90	451.0584788	2492.496232	2807.123278
BESF_09	C	679.5845048	D	CS	E	CS_EES	69.43829638	95	451.0584788	2492.496232	2807.123278
BESF_09	C	679.5845048	D	CS	E	CS_EES	69.43829638	100	451.0584788	2492.496232	2807.123278
BESF_09	D	280.9672562	D	CS	E	CS_EES	111.0052424	0	619.9407975	2087.480014	3223.31175
BESF_09	D	280.9672562	D	CS	E	CS_EES	111.0052424	5	619.8545745	2087.988295	3223.08156
BESF_09	D	280.9672562	D	CS	E	CS_EES	111.0052424	10	609.8094274	2147.204095	3196.263958
BESF_09	D	280.9672562	D	CS	E	CS_EES	111.0052424	15	599.7642802	2206.419895	3169.446357
BESF_09	D	280.9672562	D	CS	E	CS_EES	111.0052424	20	589.7191331	2265.635695	3142.628755
BESF_09	D	280.9672562	D	CS	E	CS_EES	111.0052424	25	579.6739859	2324.851495	3115.811154
BESF_09	D	280.9672562	D	CS	E	CS_EES	111.0052424	30	566.404436	2378.369929	3095.265252
BESF_09	D	280.9672562	D	CS	E	CS_EES	111.0052424	35	549.9653659	2426.287973	3080.8843
BESF_09	D	280.9672562	D	CS	E	CS_EES	111.0052424	40	533.5262958	2474.206018	3066.503347
BESF_09	D	280.9672562	D	CS	E	CS_EES	111.0052424	45	517.0872257	2522.124062	3052.122394
BESF_09	D	280.9672562	D	CS	E	CS_EES	111.0052424	50	500.6481556	2570.042106	3037.741442
BESF_09	D	280.9672562	D	CS	E	CS_EES	111.0052424	55	473.6476917	2396.700261	3007.620541
BESF_09	D	280.9672562	D	CS	E	CS_EES	111.0052424	60	446.6472279	2223.358415	2977.499641
BESF_09	D	280.9672562	D	CS	E	CS_EES	111.0052424	65	419.646764	2050.01657	2947.378741
BESF_09	D	280.9672562	D	CS	E	CS_EES	111.0052424	70	392.6463002	1876.674725	2917.25784
BESF_09	D	280.9672562	D	CS	E	CS_EES	111.0052424	75	371.1124719	1778.709277	2893.697732
BESF_09	D	280.9672562	D	CS	E	CS_EES	111.0052424	80	355.139938	1757.425421	2876.81202
BESF_09	D	280.9672562	D	CS	E	CS_EES	111.0052424	85	339.1674041	1736.141566	2859.926308
BESF_09	D	280.9672562	D	CS	E	CS_EES	111.0052424	90	323.1948702	1714.857711	2843.040596
BESF_09	D	280.9672562	D	CS	E	CS_EES	111.0052424	95	307.2223363	1693.573855	2826.154884
BESF_09	D	280.9672562	D	CS	E	CS_EES	111.0052424	100	307.0852354	1693.391165	2826.009945
BESF_09	D	579.8078748	D	CS	E	CS_EES	229.5801407	0	NA	NA	NA
BESF_09	D	579.8078748	D	CS	E	CS_EES	229.5801407	5	585.5741513	1511.406907	3181.091062
BESF_09	D	579.8078748	D	CS	E	CS_EES	229.5801407	10	595.9925229	1537.908146	3181.610388
BESF_09	D	579.8078748	D	CS	E	CS_EES	229.5801407	15	610.6342203	1575.152269	3182.340233
BESF_09	D	579.8078748	D	CS	E	CS_EES	229.5801407	20	616.035493	1613.158057	3182.771994
BESF_09	D	579.8078748	D	CS	E	CS_EES	229.5801407	25	613.3622	1651.82941	3182.943279
BESF_09	D	579.8078748	D	CS	E	CS_EES	229.5801407	30	615.6634965	1720.112227	3169.271337
BESF_09	D	579.8078748	D	CS	E	CS_EES	229.5801407	35	626.9725107	1842.01388	3130.532826
BESF_09	D	579.8078748	D	CS	E	CS_EES	229.5801407	40	633.2388965	1956.949334	3094.482826
BESF_09	D	579.8078748	D	CS	E	CS_EES	229.5801407	45	616.2008171	2039.690557	3070.857754
BESF_09	D	579.8078748	D	CS	E	CS_EES	229.5801407	50	599.1627378	2122.43178	3047.232683
BESF_09	D	579.8078748	D	CS	E	CS_EES	229.5801407	55	600.2385471	2196.753125	3009.832767
BESF_09	D	579.8078748	D	CS	E	CS_EES	229.5801407	60	601.3143564	2271.074471	2972.432851
BESF_09	D	579.8078748	D	CS	E	CS_EES	229.5801407	65	561.5764557	2343.722413	2996.113228
BESF_09	D	579.8078748	D	CS	E	CS_EES	229.5801407	70	513.0072701	2416.008264	3033.010181
BESF_09	D	579.8078748	D	CS	E	CS_EES	229.5801407	75	482.477541	2468.364082	3044.846659
BESF_09	D	579.8078748	D	CS	E	CS_EES	229.5801407	80	461.9102571	2509.713368	3042.843273
BESF_09	D	579.8078748	D	CS	E	CS_EES	229.5801407	85	439.8161468	2542.149105	3002.407617
BESF_09	D	579.8078748	D	CS	E	CS_EES	229.5801407	90	415.9747568	2564.384297	2917.990586
BESF_09	D	579.8078748	D	CS	E	CS_EES	229.5801407	95	399.0102989	2580.205857	2857.923233
BESF_09	D	579.8078748	D	CS	E	CS_EES	229.5801407	100	NA	NA	NA
BESF_10	C	276.0181198	D	CS	E	CS_EES	164.1185599	0	552.8547989	1422.266601	3222.832487
BESF_10	C	276.0181198	D	CS	E	CS_EES	164.1185599	5	553.8181778	1419.484915	3225.635835
BESF_10	C	276.0181198	D	CS	E	CS_EES	164.1185599	10	560.7125494	1399.577921	3245.697851
BESF_10	C	276.0181198	D	CS	E	CS_EES	164.1185599	15	567.6069211	1379.670927	3265.759867
BESF_10	C	276.0181198	D	CS	E	CS_EES	164.1185599	20	575.2052831	1362.233534	3283.366826
BESF_10	C	276.0181198	D	CS	E	CS_EES	164.1185599	25	589.6567615	1368.836899	3277.074605
BESF_10	C	276.0181198	D	CS	E	CS_EES	164.1185599	30	604.1082398	1375.440264	3270.782385
BESF_10	C	276.0181198	D	CS	E	CS_EES	164.1185599	35	618.5425401	1384.610884	3264.117304
BESF_10	C	276.0181198	D	CS	E	CS_EES	164.1185599	40	632.6252163	1446.331538	3249.82002
BESF_10	C	276.0181198	D	CS	E	CS_EES	164.1185599	45	646.7078925	1508.052191	3235.522736
BESF_10	C	276.0181198	D	CS	E	CS_EES	164.1185599	50	660.7905687	1569.772845	3221.225452
BESF_10	C	276.0181198	D	CS	E	CS_EES	164.1185599	55	642.5666439	1666.762859	3206.426818
BESF_10	C	276.0181198	D	CS	E	CS_EES	164.1185599	60	624.342719	1763.752873	3191.628185
BESF_10	C	276.0181198	D	CS	E	CS_EES	164.1185599	65	606.1187942	1860.742887	3176.829551
BESF_10	C	276.0181198	D	CS	E	CS_EES	164.1185599	70	585.5451997	1942.511999	3126.628329
BESF_10	C	276.0181198	D	CS	E	CS_EES	164.1185599	75	564.8568156	2023.537515	3074.697566
BESF_10	C	276.0181198	D	CS	E	CS_EES	164.1185599	80	544.1684314	2104.563031	3022.766803
BESF_10	C	276.0181198	D	CS	E	CS_EES	164.1185599	85	517.6508202	2158.921763	2953.110216
BESF_10	C	276.0181198	D	CS	E	CS_EES	164.1185599	90	490.5343983	2210.541134	2881.632734
BESF_10	C	276.0181198	D	CS	E	CS_EES	164.1185599	95	463.4179764	2262.160505	2810.155252
BESF_10	C	276.0181198	D	CS	E	CS_EES	164.1185599	100	459.6288873	2269.373492	2800.16741
BESF_20	C	507.3163397	DQ	CS	E	CS_EES	104.5532903	0	NA	NA	NA
BESF_20	C	507.3163397	DQ	CS	E	CS_EES	104.5532903	5	659.2499764	1385.335323	2639.640842
BESF_20	C	507.3163397	DQ	CS	E	CS_EES	104.5532903	10	659.2499764	1385.335323	2639.640842
BESF_20	C	507.3163397	DQ	CS	E	CS_EES	104.5532903	15	662.7964821	1392.123218	2641.564148
BESF_20	C	507.3163397	DQ	CS	E	CS_EES	104.5532903	20	683.2521284	1431.274653	2652.657451
BESF_20	C	507.3163397	DQ	CS	E	CS_EES	104.5532903	25	703.7077748	1470.426087	2663.750755
BESF_20	C	507.3163397	DQ	CS	E	CS_EES	104.5532903	30	724.1634212	1509.577521	2674.844058
BESF_20	C	507.3163397	DQ	CS	E	CS_EES	104.5532903	35	744.6190676	1548.728955	2685.937362
BESF_20	C	507.3163397	DQ	CS	E	CS_EES	104.5532903	40	750.090555	1590.430333	2692.02013
BESF_20	C	507.3163397	DQ	CS	E	CS_EES	104.5532903	45	732.2358047	1636.101276	2690.302864
BESF_20	C	507.3163397	DQ	CS	E	CS_EES	104.5532903	50	714.3810543	1681.772218	2688.585598
BESF_20	C	507.3163397	DQ	CS	E	CS_EES	104.5532903	55	696.5263039	1727.443161	2686.868331
BESF_20	C	507.3163397	DQ	CS	E	CS_EES	104.5532903	60	678.6715536	1773.114104	2685.151065
BESF_20	C	507.3163397	DQ	CS	E	CS_EES	104.5532903	65	649.299778	1815.224348	2655.687219
BESF_20	C	507.3163397	DQ	CS	E	CS_EES	104.5532903	70	612.5297698	1855.047293	2608.399702
BESF_20	C	507.3163397	DQ	CS	E	CS_EES	104.5532903	75	575.7597616	1894.870238	2561.112186
BESF_20	C	507.3163397	DQ	CS	E	CS_EES	104.5532903	80	538.9897533	1934.693184	2513.824669
BESF_20	C	507.3163397	DQ	CS	E	CS_EES	104.5532903	85	502.2197451	1974.516129	2466.537152
BESF_20	C	507.3163397	DQ	CS	E	CS_EES	104.5532903	90	495.8447305	1981.420447	2458.338661
BESF_20	C	507.3163397	DQ	CS	E	CS_EES	104.5532903	95	495.8447305	1981.420447	2458.338661
BESF_20	C	507.3163397	DQ	CS	E	CS_EES	104.5532903	100	NA	NA	NA
BESF_20	C	705.7960409	DQ	CS	E	CS_EES	63.14706542	0	543.9780404	1971.634501	3650.839418
BESF_20	C	705.7960409	DQ	CS	E	CS_EES	63.14706542	5	543.9780404	1971.634501	3650.839418
BESF_20	C	705.7960409	DQ	CS	E	CS_EES	63.14706542	10	543.9780404	1971.634501	3650.839418
BESF_20	C	705.7960409	DQ	CS	E	CS_EES	63.14706542	15	529.3091232	1961.121338	3660.599057
BESF_20	C	705.7960409	DQ	CS	E	CS_EES	63.14706542	20	513.330334	1949.669395	3671.230191
BESF_20	C	705.7960409	DQ	CS	E	CS_EES	63.14706542	25	497.3515447	1938.217451	3681.861325
BESF_20	C	705.7960409	DQ	CS	E	CS_EES	63.14706542	30	481.3727555	1926.765507	3692.492459
BESF_20	C	705.7960409	DQ	CS	E	CS_EES	63.14706542	35	465.3939663	1915.313563	3703.123593
BESF_20	C	705.7960409	DQ	CS	E	CS_EES	63.14706542	40	449.415177	1903.861619	3713.754727
BESF_20	C	705.7960409	DQ	CS	E	CS_EES	63.14706542	45	433.4363878	1892.409676	3724.385861
BESF_20	C	705.7960409	DQ	CS	E	CS_EES	63.14706542	50	417.4575986	1880.957732	3735.016995
BESF_20	C	705.7960409	DQ	CS	E	CS_EES	63.14706542	55	402.9362232	1864.873572	3740.193936
BESF_20	C	705.7960409	DQ	CS	E	CS_EES	63.14706542	60	388.4148478	1848.789412	3745.370878
BESF_20	C	705.7960409	DQ	CS	E	CS_EES	63.14706542	65	373.8934725	1832.705253	3750.54782
BESF_20	C	705.7960409	DQ	CS	E	CS_EES	63.14706542	70	359.3720971	1816.621093	3755.724762
BESF_20	C	705.7960409	DQ	CS	E	CS_EES	63.14706542	75	344.8507218	1800.536933	3760.901704
BESF_20	C	705.7960409	DQ	CS	E	CS_EES	63.14706542	80	330.3293464	1784.452773	3766.078646
BESF_20	C	705.7960409	DQ	CS	E	CS_EES	63.14706542	85	315.807971	1768.368614	3771.255587
BESF_20	C	705.7960409	DQ	CS	E	CS_EES	63.14706542	90	302.4769952	1753.602964	3776.008146
BESF_20	C	705.7960409	DQ	CS	E	CS_EES	63.14706542	95	302.4769952	1753.602964	3776.008146
BESF_20	C	705.7960409	DQ	CS	E	CS_EES	63.14706542	100	302.4769952	1753.602964	3776.008146
BESF_20	C	836.3304289	D	CS	E	CS_EES	75.04038323	0	NA	NA	NA
BESF_20	C	836.3304289	D	CS	E	CS_EES	75.04038323	5	744.5994904	1539.502801	2691.377455
BESF_20	C	836.3304289	D	CS	E	CS_EES	75.04038323	10	744.5994904	1539.502801	2691.377455
BESF_20	C	836.3304289	D	CS	E	CS_EES	75.04038323	15	744.5994904	1539.502801	2691.377455
BESF_20	C	836.3304289	D	CS	E	CS_EES	75.04038323	20	745.346524	1561.105924	2696.079869
BESF_20	C	836.3304289	D	CS	E	CS_EES	75.04038323	25	746.4731374	1593.685938	2703.171654
BESF_20	C	836.3304289	D	CS	E	CS_EES	75.04038323	30	747.5997507	1626.265952	2710.263439
BESF_20	C	836.3304289	D	CS	E	CS_EES	75.04038323	35	748.7263641	1658.845966	2717.355225
BESF_20	C	836.3304289	D	CS	E	CS_EES	75.04038323	40	749.8529774	1691.42598	2724.44701
BESF_20	C	836.3304289	D	CS	E	CS_EES	75.04038323	45	750.9795907	1724.005994	2731.538795
BESF_20	C	836.3304289	D	CS	E	CS_EES	75.04038323	50	752.1062041	1756.586009	2738.630581
BESF_20	C	836.3304289	D	CS	E	CS_EES	75.04038323	55	725.0290435	1792.247677	2707.667255
BESF_20	C	836.3304289	D	CS	E	CS_EES	75.04038323	60	697.9518829	1827.909346	2676.703929
BESF_20	C	836.3304289	D	CS	E	CS_EES	75.04038323	65	670.8747223	1863.571015	2645.740603
BESF_20	C	836.3304289	D	CS	E	CS_EES	75.04038323	70	643.7975617	1899.232684	2614.777278
BESF_20	C	836.3304289	D	CS	E	CS_EES	75.04038323	75	616.7204011	1934.894353	2583.813952
BESF_20	C	836.3304289	D	CS	E	CS_EES	75.04038323	80	589.6432406	1970.556021	2552.850626
BESF_20	C	836.3304289	D	CS	E	CS_EES	75.04038323	85	571.6889446	1994.202524	2532.319496
BESF_20	C	836.3304289	D	CS	E	CS_EES	75.04038323	90	571.6889446	1994.202524	2532.319496
BESF_20	C	836.3304289	D	CS	E	CS_EES	75.04038323	95	571.6889446	1994.202524	2532.319496
BESF_20	C	836.3304289	D	CS	E	CS_EES	75.04038323	100	NA	NA	NA
BESF_21	C	669.5853626	D	CS	E	CS_EES	71.65464607	0	556.2220334	1854.41724	3245.760278
BESF_21	C	669.5853626	D	CS	E	CS_EES	71.65464607	5	556.2220334	1854.41724	3245.760278
BESF_21	C	669.5853626	D	CS	E	CS_EES	71.65464607	10	556.2220334	1854.41724	3245.760278
BESF_21	C	669.5853626	D	CS	E	CS_EES	71.65464607	15	556.2220334	1854.41724	3245.760278
BESF_21	C	669.5853626	D	CS	E	CS_EES	71.65464607	20	551.499208	1888.519377	3276.140088
BESF_21	C	669.5853626	D	CS	E	CS_EES	71.65464607	25	546.6697215	1923.391684	3307.206002
BESF_21	C	669.5853626	D	CS	E	CS_EES	71.65464607	30	541.840235	1958.263991	3338.271916
BESF_21	C	669.5853626	D	CS	E	CS_EES	71.65464607	35	537.0107484	1993.136298	3369.337829
BESF_21	C	669.5853626	D	CS	E	CS_EES	71.65464607	40	532.1812619	2028.008605	3400.403743
BESF_21	C	669.5853626	D	CS	E	CS_EES	71.65464607	45	527.3517754	2062.880912	3431.469656
BESF_21	C	669.5853626	D	CS	E	CS_EES	71.65464607	50	522.5222888	2097.753218	3462.53557
BESF_21	C	669.5853626	D	CS	E	CS_EES	71.65464607	55	510.074751	2156.725957	3398.746504
BESF_21	C	669.5853626	D	CS	E	CS_EES	71.65464607	60	497.6272131	2215.698696	3334.957438
BESF_21	C	669.5853626	D	CS	E	CS_EES	71.65464607	65	485.1796753	2274.671435	3271.168372
BESF_21	C	669.5853626	D	CS	E	CS_EES	71.65464607	70	472.7321375	2333.644174	3207.379306
BESF_21	C	669.5853626	D	CS	E	CS_EES	71.65464607	75	460.2845996	2392.616913	3143.59024
BESF_21	C	669.5853626	D	CS	E	CS_EES	71.65464607	80	447.8370618	2451.589652	3079.801174
BESF_21	C	669.5853626	D	CS	E	CS_EES	71.65464607	85	435.6644329	2509.259953	3017.420916
BESF_21	C	669.5853626	D	CS	E	CS_EES	71.65464607	90	435.6644329	2509.259953	3017.420916
BESF_21	C	669.5853626	D	CS	E	CS_EES	71.65464607	95	435.6644329	2509.259953	3017.420916
BESF_21	C	669.5853626	D	CS	E	CS_EES	71.65464607	100	435.6644329	2509.259953	3017.420916
BESF_21	D	217.245678	D	CS	E	CS_EES	156.109907	0	NA	NA	NA
BESF_21	D	217.245678	D	CS	E	CS_EES	156.109907	5	692.462775	1158.059402	2799.281309
BESF_21	D	217.245678	D	CS	E	CS_EES	156.109907	10	692.8349689	1158.715327	2800.441636
BESF_21	D	217.245678	D	CS	E	CS_EES	156.109907	15	744.6783348	1250.079884	2962.065176
BESF_21	D	217.245678	D	CS	E	CS_EES	156.109907	20	796.5217008	1341.444441	3123.688715
BESF_21	D	217.245678	D	CS	E	CS_EES	156.109907	25	848.3650668	1432.808998	3285.312255
BESF_21	D	217.245678	D	CS	E	CS_EES	156.109907	30	853.7978981	1572.659869	3318.871541
BESF_21	D	217.245678	D	CS	E	CS_EES	156.109907	35	847.938789	1724.30773	3321.272083
BESF_21	D	217.245678	D	CS	E	CS_EES	156.109907	40	842.0796798	1875.95559	3323.672626
BESF_21	D	217.245678	D	CS	E	CS_EES	156.109907	45	819.3823548	1970.360367	3316.370755
BESF_21	D	217.245678	D	CS	E	CS_EES	156.109907	50	785.5265504	2026.830853	3302.639214
BESF_21	D	217.245678	D	CS	E	CS_EES	156.109907	55	751.670746	2083.30134	3288.907672
BESF_21	D	217.245678	D	CS	E	CS_EES	156.109907	60	717.0908318	2157.017483	3260.490834
BESF_21	D	217.245678	D	CS	E	CS_EES	156.109907	65	681.4182314	2256.757433	3209.913789
BESF_21	D	217.245678	D	CS	E	CS_EES	156.109907	70	645.7456309	2356.497382	3159.336744
BESF_21	D	217.245678	D	CS	E	CS_EES	156.109907	75	613.2533663	2449.254673	3108.781828
BESF_21	D	217.245678	D	CS	E	CS_EES	156.109907	80	593.8324681	2513.312831	3058.317863
BESF_21	D	217.245678	D	CS	E	CS_EES	156.109907	85	574.4115699	2577.370988	3007.853898
BESF_21	D	217.245678	D	CS	E	CS_EES	156.109907	90	554.9906717	2641.429146	2957.389933
BESF_21	D	217.245678	D	CS	E	CS_EES	156.109907	95	554.8512452	2641.889032	2957.027642
BESF_21	D	217.245678	D	CS	E	CS_EES	156.109907	100	NA	NA	NA
BESF_22	C	240.7762343	V	CS	E	CS_EES	114.1131304	0	462.8141751	1403.433603	3191.928117
BESF_22	C	240.7762343	V	CS	E	CS_EES	114.1131304	5	462.8141751	1403.433603	3191.928117
BESF_22	C	240.7762343	V	CS	E	CS_EES	114.1131304	10	507.9059968	1420.942233	3196.77499
BESF_22	C	240.7762343	V	CS	E	CS_EES	114.1131304	15	566.9859841	1443.882306	3203.125436
BESF_22	C	240.7762343	V	CS	E	CS_EES	114.1131304	20	626.0659714	1466.822379	3209.475881
BESF_22	C	240.7762343	V	CS	E	CS_EES	114.1131304	25	685.1459587	1489.762452	3215.826327
BESF_22	C	240.7762343	V	CS	E	CS_EES	114.1131304	30	721.6024189	1521.925729	3220.623612
BESF_22	C	240.7762343	V	CS	E	CS_EES	114.1131304	35	721.3990311	1569.034565	3222.90411
BESF_22	C	240.7762343	V	CS	E	CS_EES	114.1131304	40	721.1956433	1616.143401	3225.184607
BESF_22	C	240.7762343	V	CS	E	CS_EES	114.1131304	45	720.9922555	1663.252237	3227.465104
BESF_22	C	240.7762343	V	CS	E	CS_EES	114.1131304	50	720.7888677	1710.361073	3229.745602
BESF_22	C	240.7762343	V	CS	E	CS_EES	114.1131304	55	721.7328911	1773.021474	3255.913519
BESF_22	C	240.7762343	V	CS	E	CS_EES	114.1131304	60	722.6769144	1835.681876	3282.081437
BESF_22	C	240.7762343	V	CS	E	CS_EES	114.1131304	65	723.6209378	1898.342277	3308.249354
BESF_22	C	240.7762343	V	CS	E	CS_EES	114.1131304	70	724.5649612	1961.002679	3334.417271
BESF_22	C	240.7762343	V	CS	E	CS_EES	114.1131304	75	722.2476217	1996.71713	3331.592101
BESF_22	C	240.7762343	V	CS	E	CS_EES	114.1131304	80	717.9176299	2015.802695	3310.874715
BESF_22	C	240.7762343	V	CS	E	CS_EES	114.1131304	85	713.5876381	2034.888261	3290.157329
BESF_22	C	240.7762343	V	CS	E	CS_EES	114.1131304	90	709.2576462	2053.973826	3269.439943
BESF_22	C	240.7762343	V	CS	E	CS_EES	114.1131304	95	705.9528517	2068.540568	3253.627741
BESF_22	C	240.7762343	V	CS	E	CS_EES	114.1131304	100	705.9528517	2068.540568	3253.627741
BESF_22	C	247.5132394	V	CS	E	CS_EES	97.87904179	0	636.4957844	1786.472215	3031.151143
BESF_22	C	247.5132394	V	CS	E	CS_EES	97.87904179	5	636.4957844	1786.472215	3031.151143
BESF_22	C	247.5132394	V	CS	E	CS_EES	97.87904179	10	636.4957844	1786.472215	3031.151143
BESF_22	C	247.5132394	V	CS	E	CS_EES	97.87904179	15	637.2229552	1800.860341	3051.139869
BESF_22	C	247.5132394	V	CS	E	CS_EES	97.87904179	20	638.3205405	1822.577649	3081.310675
BESF_22	C	247.5132394	V	CS	E	CS_EES	97.87904179	25	639.4181257	1844.294958	3111.48148
BESF_22	C	247.5132394	V	CS	E	CS_EES	97.87904179	30	640.5157109	1866.012266	3141.652286
BESF_22	C	247.5132394	V	CS	E	CS_EES	97.87904179	35	641.6132962	1887.729574	3171.823091
BESF_22	C	247.5132394	V	CS	E	CS_EES	97.87904179	40	637.0849394	1914.475185	3190.081973
BESF_22	C	247.5132394	V	CS	E	CS_EES	97.87904179	45	628.0305638	1945.266019	3198.75782
BESF_22	C	247.5132394	V	CS	E	CS_EES	97.87904179	50	618.9761882	1976.056853	3207.433667
BESF_22	C	247.5132394	V	CS	E	CS_EES	97.87904179	55	609.9218126	2006.847688	3216.109514
